Fecha,Precio Diario del Dólar-EUA,Precio
10/26/2012,Venta,19.9337
10/29/2012,Venta,19.9370
10/30/2012,Venta,19.9411
10/31/2012,Venta,19.9441
11/1/2012,Venta,19.9483
11/2/2012,Venta,19.9510
11/5/2012,Venta,19.9558
11/6/2012,Venta,19.9597
11/7/2012,Venta,19.9629
11/8/2012,Venta,19.9670
11/9/2012,Venta,19.9706
11/10/2012,Venta,19.9749
11/13/2012,Venta,19.9781
11/14/2012,Venta,19.9825
11/15/2012,Venta,19.9857
11/16/2012,Venta,19.9898
11/19/2012,Venta,19.9927
11/20/2012,Venta,19.9971
11/21/2012,Venta,20.0009
11/22/2012,Venta,20.0043
11/23/2012,Venta,20.0076
11/26/2012,Venta,20.0119
11/27/2012,Venta,20.0149
11/28/2012,Venta,20.0191
11/29/2012,Venta,20.0230
11/30/2012,Venta,20.0262
12/3/2012,Venta,20.0306
12/4/2012,Venta,20.0343
12/5/2012,Venta,20.0386
12/6/2012,Venta,20.0416
12/7/2012,Venta,20.0457
12/10/2012,Venta,20.0490
12/11/2012,Venta,20.0532
12/12/2012,Venta,20.0571
12/13/2012,Venta,20.0607
12/14/2012,Venta,20.0643
12/17/2012,Venta,20.0678
12/18/2012,Venta,20.0706
12/19/2012,Venta,20.0759
12/20/2012,Venta,20.0790
12/21/2012,Venta,20.0825
12/24/2012,Venta,20.0868
12/26/2012,Venta,20.0905
12/27/2012,Venta,20.0947
12/28/2012,Venta,20.0980
12/31/2012,Venta,20.1020
1/2/2013,Venta,20.1023
1/3/2013,Venta,20.1052
1/4/2013,Venta,20.1100
1/7/2013,Venta,20.1127
1/8/2013,Venta,20.1173
1/9/2013,Venta,20.1217
1/10/2013,Venta,20.1345
1/11/2013,Venta,20.1290
1/14/2013,Venta,20.1321
1/15/2013,Venta,20.1351
1/16/2013,Venta,20.1404
1/17/2013,Venta,20.1436
1/18/2013,Venta,20.1477
1/21/2013,Venta,20.1515
1/22/2013,Venta,20.1547
1/23/2013,Venta,20.1591
1/24/2013,Venta,20.1629
1/25/2013,Venta,20.1663
1/28/2013,Venta,20.1701
1/29/2013,Venta,20.1732
1/30/2013,Venta,20.1775
1/31/2013,Venta,20.1806
2/1/2013,Venta,20.1855
2/4/2013,Venta,20.1888
2/5/2013,Venta,20.1923
2/6/2013,Venta,20.1967
2/7/2013,Venta,20.2002
2/8/2013,Venta,20.2046
2/11/2013,Venta,20.2074
2/12/2013,Venta,20.2116
2/13/2013,Venta,20.2157
2/14/2013,Venta,20.2192
2/15/2013,Venta,20.2223
2/18/2013,Venta,20.2258
2/19/2013,Venta,20.2301
2/20/2013,Venta,20.2351
2/21/2013,Venta,20.2383
2/22/2013,Venta,20.2361
2/25/2013,Venta,20.2457
2/26/2013,Venta,20.2273
2/27/2013,Venta,20.2484
2/28/2013,Venta,20.2514
3/1/2013,Venta,20.2537
3/4/2013,Venta,20.2607
3/5/2013,Venta,20.2587
3/6/2013,Venta,20.2724
3/7/2013,Venta,20.2410
3/8/2013,Venta,20.2671
3/11/2013,Venta,20.2709
3/12/2013,Venta,20.2863
3/13/2013,Venta,20.2753
3/14/2013,Venta,20.2900
3/15/2013,Venta,20.2884
3/18/2013,Venta,20.2935
3/19/2013,Venta,20.2922
3/20/2013,Venta,20.2946
3/21/2013,Venta,20.2976
3/22/2013,Venta,20.3169
3/25/2013,Venta,20.3218
3/26/2013,Venta,20.3216
4/1/2013,Venta,20.3218
4/2/2013,Venta,20.3253
4/3/2013,Venta,20.3150
4/4/2013,Venta,20.3178
4/5/2013,Venta,20.3250
4/8/2013,Venta,20.3330
4/9/2013,Venta,20.3446
4/10/2013,Venta,20.3489
4/11/2013,Venta,20.3362
4/12/2013,Venta,20.3553
4/15/2013,Venta,20.3598
4/16/2013,Venta,20.3598
4/17/2013,Venta,20.3634
4/18/2013,Venta,20.3679
4/19/2013,Venta,20.3717
4/22/2013,Venta,20.3753
4/23/2013,Venta,20.3789
4/24/2013,Venta,20.3833
4/25/2013,Venta,20.3869
4/26/2013,Venta,20.3902
4/29/2013,Venta,20.3943
4/30/2013,Venta,20.3973
5/2/2013,Venta,20.4022
5/3/2013,Venta,20.4059
5/6/2013,Venta,20.4092
5/7/2013,Venta,20.4136
5/8/2013,Venta,20.4178
5/9/2013,Venta,20.4216
5/10/2013,Venta,20.4251
5/13/2013,Venta,20.4291
5/14/2013,Venta,20.4325
5/15/2013,Venta,20.4371
5/16/2013,Venta,20.4404
5/17/2013,Venta,20.4443
5/20/2013,Venta,20.4485
5/21/2013,Venta,20.4512
5/22/2013,Venta,20.4560
5/23/2013,Venta,20.4599
5/24/2013,Venta,20.4635
5/27/2013,Venta,20.4678
5/28/2013,Venta,20.4709
5/29/2013,Venta,20.4736
5/30/2013,Venta,20.4782
5/31/2013,Venta,20.4820
6/3/2013,Venta,20.4863
6/4/2013,Venta,20.4904
6/5/2013,Venta,20.4909
6/6/2013,Venta,20.4979
6/7/2013,Venta,20.5021
6/10/2013,Venta,20.5058
6/11/2013,Venta,20.5098
6/12/2013,Venta,20.5137
6/13/2013,Venta,20.5166
6/14/2013,Venta,20.5211
6/17/2013,Venta,20.5250
6/18/2013,Venta,20.5288
6/19/2013,Venta,20.5326
6/20/2013,Venta,20.5368
6/21/2013,Venta,20.5402
6/24/2013,Venta,20.5443
6/25/2013,Venta,20.5472
6/26/2013,Venta,20.5514
6/27/2013,Venta,20.5558
6/28/2013,Venta,20.5591
7/1/2013,Venta,20.5630
7/2/2013,Venta,20.5649
7/3/2013,Venta,20.5684
7/4/2013,Venta,20.5737
7/5/2013,Venta,20.5747
7/8/2013,Venta,20.5554
7/9/2013,Venta,20.5638
7/10/2013,Venta,20.5773
7/11/2013,Venta,20.5893
7/12/2013,Venta,20.5945
7/15/2013,Venta,20.5993
7/16/2013,Venta,20.6038
7/17/2013,Venta,20.6131
7/18/2013,Venta,20.6227
7/19/2013,Venta,20.6270
7/22/2013,Venta,20.6317
7/23/2013,Venta,20.6352
7/24/2013,Venta,20.6329
7/25/2013,Venta,20.6313
7/26/2013,Venta,20.6247
7/29/2013,Venta,20.6178
7/30/2013,Venta,20.6117
7/31/2013,Venta,20.6059
8/1/2013,Venta,20.5996
8/2/2013,Venta,20.5984
8/5/2013,Venta,20.5965
8/6/2013,Venta,20.5983
8/7/2013,Venta,20.5979
8/8/2013,Venta,20.5973
8/9/2013,Venta,20.5965
8/12/2013,Venta,20.5956
8/13/2013,Venta,20.5945
8/14/2013,Venta,20.5951
8/15/2013,Venta,20.5963
8/16/2013,Venta,20.5996
8/19/2013,Venta,20.5986
8/20/2013,Venta,20.6002
8/21/2013,Venta,20.6028
8/22/2013,Venta,20.6058
8/23/2013,Venta,20.6069
8/26/2013,Venta,20.6085
8/27/2013,Venta,20.6095
8/28/2013,Venta,20.6121
8/29/2013,Venta,20.6159
8/30/2013,Venta,20.6174
9/2/2013,Venta,20.6194
9/3/2013,Venta,20.6220
9/4/2013,Venta,20.6273
9/5/2013,Venta,20.6327
9/6/2013,Venta,20.6360
9/9/2013,Venta,20.6396
9/10/2013,Venta,20.6452
9/11/2013,Venta,20.6550
9/12/2013,Venta,20.6649
9/13/2013,Venta,20.6725
9/16/2013,Venta,20.6793
9/17/2013,Venta,20.6812
9/18/2013,Venta,20.6821
9/19/2013,Venta,20.6906
9/20/2013,Venta,20.7030
9/23/2013,Venta,20.7041
9/24/2013,Venta,20.7049
9/25/2013,Venta,20.6995
9/26/2013,Venta,20.7007
9/27/2013,Venta,20.6930
9/30/2013,Venta,20.6883
10/1/2013,Venta,20.6834
10/2/2013,Venta,20.6769
10/3/2013,Venta,20.6715
10/4/2013,Venta,20.6670
10/8/2013,Venta,20.6674
10/9/2013,Venta,20.6608
10/10/2013,Venta,20.6676
10/11/2013,Venta,20.6644
10/14/2013,Venta,20.6634
10/15/2013,Venta,20.6630
10/16/2013,Venta,20.6636
10/17/2013,Venta,20.6684
10/18/2013,Venta,20.6713
10/22/2013,Venta,20.6724
10/23/2013,Venta,20.6728
10/24/2013,Venta,20.6787
10/25/2013,Venta,20.6794
10/28/2013,Venta,20.6834
10/29/2013,Venta,20.6855
10/30/2013,Venta,20.6815
10/31/2013,Venta,20.6828
11/1/2013,Venta,20.6829
11/4/2013,Venta,20.6800
11/5/2013,Venta,20.6754
11/6/2013,Venta,20.6735
11/7/2013,Venta,20.6708
11/8/2013,Venta,20.6684
11/11/2013,Venta,20.6700
11/12/2013,Venta,20.6714
11/13/2013,Venta,20.6754
11/14/2013,Venta,20.6799
11/15/2013,Venta,20.6843
11/18/2013,Venta,20.6922
11/19/2013,Venta,20.7005
11/20/2013,Venta,20.7046
11/21/2013,Venta,20.7089
11/22/2013,Venta,20.7124
11/25/2013,Venta,20.7190
11/26/2013,Venta,20.7245
11/27/2013,Venta,20.7259
11/28/2013,Venta,20.7277
11/29/2013,Venta,20.7295
12/2/2013,Venta,20.7322
12/3/2013,Venta,20.7342
12/4/2013,Venta,20.7353
12/5/2013,Venta,20.7361
12/6/2013,Venta,20.7368
12/9/2013,Venta,20.7380
12/10/2013,Venta,20.7387
12/11/2013,Venta,20.7385
12/12/2013,Venta,20.7388
12/13/2013,Venta,20.7382
12/16/2013,Venta,20.7386
12/17/2013,Venta,20.7388
12/18/2013,Venta,20.7382
12/19/2013,Venta,20.7386
12/20/2013,Venta,20.7378
12/23/2013,Venta,20.7385
12/24/2013,Venta,20.7383
12/26/2013,Venta,20.7384
12/27/2013,Venta,20.7384
12/30/2013,Venta,20.7390
12/31/2013,Venta,20.7417
1/2/2014,Venta,20.7418
1/3/2014,Venta,20.7444
1/6/2014,Venta,20.7474
1/7/2014,Venta,20.7500
1/8/2014,Venta,20.7537
1/9/2014,Venta,20.7574
1/10/2014,Venta,20.7607
1/13/2014,Venta,20.7618
1/14/2014,Venta,20.7634
1/15/2014,Venta,20.7648
1/16/2014,Venta,20.7693
1/17/2014,Venta,20.7746
1/20/2014,Venta,20.7786
1/21/2014,Venta,20.7825
1/22/2014,Venta,20.7859
1/23/2014,Venta,20.7884
1/24/2014,Venta,20.7906
1/27/2014,Venta,20.7896
1/28/2014,Venta,20.7883
1/29/2014,Venta,20.7870
1/30/2014,Venta,20.7884
1/31/2014,Venta,20.7903
2/3/2014,Venta,20.7933
2/4/2014,Venta,20.7961
2/5/2014,Venta,20.7985
2/6/2014,Venta,20.8019
2/7/2014,Venta,20.8042
2/10/2014,Venta,20.8052
2/11/2014,Venta,20.8052
2/12/2014,Venta,20.8059
2/13/2014,Venta,20.8112
2/14/2014,Venta,20.8159
2/17/2014,Venta,20.8211
2/18/2014,Venta,20.8264
2/19/2014,Venta,20.8307
2/20/2014,Venta,20.8348
2/21/2014,Venta,20.8382
2/24/2014,Venta,20.8375
2/25/2014,Venta,20.8360
2/26/2014,Venta,20.8345
2/27/2014,Venta,20.8350
2/28/2014,Venta,20.8341
3/3/2014,Venta,20.8348
3/4/2014,Venta,20.8346
3/5/2014,Venta,20.8359
3/6/2014,Venta,20.8420
3/7/2014,Venta,20.8472
3/10/2014,Venta,20.8523
3/11/2014,Venta,20.8578
3/12/2014,Venta,20.8629
3/13/2014,Venta,20.8715
3/14/2014,Venta,20.8792
3/17/2014,Venta,20.8835
3/18/2014,Venta,20.8863
3/19/2014,Venta,20.8902
3/20/2014,Venta,20.8957
3/21/2014,Venta,20.9000
3/24/2014,Venta,20.9023
3/25/2014,Venta,20.9040
3/26/2014,Venta,20.9045
3/27/2014,Venta,20.9029
3/28/2014,Venta,20.8995
3/31/2014,Venta,20.8961
4/1/2014,Venta,20.8913
4/2/2014,Venta,20.8875
4/3/2014,Venta,20.8882
4/4/2014,Venta,20.8907
4/7/2014,Venta,20.8958
4/8/2014,Venta,20.9013
4/9/2014,Venta,20.9072
4/10/2014,Venta,20.9167
4/11/2014,Venta,20.9248
4/15/2014,Venta,20.9279
4/21/2014,Venta,20.9288
4/22/2014,Venta,20.9323
4/23/2014,Venta,20.9342
4/24/2014,Venta,20.9408
4/25/2014,Venta,20.9458
4/28/2014,Venta,20.9471
4/29/2014,Venta,20.9486
4/30/2014,Venta,20.9495
5/2/2014,Venta,20.9509
5/5/2014,Venta,20.9521
5/6/2014,Venta,20.9498
5/7/2014,Venta,20.9498
5/8/2014,Venta,20.9499
5/9/2014,Venta,20.9515
5/12/2014,Venta,20.9522
5/13/2014,Venta,20.9538
5/14/2014,Venta,20.9550
5/15/2014,Venta,20.9565
5/16/2014,Venta,20.9542
5/19/2014,Venta,20.9629
5/20/2014,Venta,20.9646
5/21/2014,Venta,20.9667
5/22/2014,Venta,20.9701
5/23/2014,Venta,20.9763
5/26/2014,Venta,20.9829
5/27/2014,Venta,20.9876
5/28/2014,Venta,20.9928
5/29/2014,Venta,20.9990
5/30/2014,Venta,21.0068
6/2/2014,Venta,21.0151
6/3/2014,Venta,21.0183
6/4/2014,Venta,21.0219
6/5/2014,Venta,21.0329
6/6/2014,Venta,21.0341
6/9/2014,Venta,21.0417
6/10/2014,Venta,21.0448
6/11/2014,Venta,21.0497
6/12/2014,Venta,21.0541
6/13/2014,Venta,21.0622
6/16/2014,Venta,21.0703
6/17/2014,Venta,21.0741
6/18/2014,Venta,21.0777
6/19/2014,Venta,21.0830
6/20/2014,Venta,21.0912
6/23/2014,Venta,21.0998
6/24/2014,Venta,21.1034
6/25/2014,Venta,21.1070
6/26/2014,Venta,21.1122
6/27/2014,Venta,21.1152
6/30/2014,Venta,21.1190
7/1/2014,Venta,21.1176
7/2/2014,Venta,21.1169
7/3/2014,Venta,21.1170
7/4/2014,Venta,21.1148
7/7/2014,Venta,21.1133
7/8/2014,Venta,21.1112
7/9/2014,Venta,21.1091
7/10/2014,Venta,21.1080
7/11/2014,Venta,21.1051
7/14/2014,Venta,21.1041
7/15/2014,Venta,21.1031
7/16/2014,Venta,21.1028
7/17/2014,Venta,21.1027
7/18/2014,Venta,21.1033
7/21/2014,Venta,21.1049
7/22/2014,Venta,21.1059
7/23/2014,Venta,21.1066
7/24/2014,Venta,21.1090
7/25/2014,Venta,21.1135
7/28/2014,Venta,21.1179
7/29/2014,Venta,21.1207
7/30/2014,Venta,21.1233
7/31/2014,Venta,21.1274
8/1/2014,Venta,21.1364
8/4/2014,Venta,21.1449
8/5/2014,Venta,21.1510
8/6/2014,Venta,21.1567
8/7/2014,Venta,21.1632
8/8/2014,Venta,21.1731
8/11/2014,Venta,21.1840
8/12/2014,Venta,21.1889
8/13/2014,Venta,21.1933
8/14/2014,Venta,21.1972
8/15/2014,Venta,21.2067
8/18/2014,Venta,21.2149
8/19/2014,Venta,21.2176
8/20/2014,Venta,21.2214
8/21/2014,Venta,21.2254
8/22/2014,Venta,21.2319
8/25/2014,Venta,21.2382
8/26/2014,Venta,21.2408
8/27/2014,Venta,21.2438
8/28/2014,Venta,21.2474
8/29/2014,Venta,21.2541
9/1/2014,Venta,21.2609
9/2/2014,Venta,21.2654
9/3/2014,Venta,21.2693
9/4/2014,Venta,21.2738
9/5/2014,Venta,21.2809
9/8/2014,Venta,21.2877
9/9/2014,Venta,21.2910
9/10/2014,Venta,21.2944
9/11/2014,Venta,21.2975
9/12/2014,Venta,21.3053
9/16/2014,Venta,21.3121
9/17/2014,Venta,21.3152
9/18/2014,Venta,21.3199
9/19/2014,Venta,21.3246
9/22/2014,Venta,21.3356
9/23/2014,Venta,21.3466
9/24/2014,Venta,21.3530
9/25/2014,Venta,21.3601
9/26/2014,Venta,21.3674
9/29/2014,Venta,21.3763
9/30/2014,Venta,21.3866
10/1/2014,Venta,21.3885
10/2/2014,Venta,21.3924
10/3/2014,Venta,21.3959
10/6/2014,Venta,21.4057
10/7/2014,Venta,21.4143
10/8/2014,Venta,21.4202
10/9/2014,Venta,21.4266
10/10/2014,Venta,21.4328
10/13/2014,Venta,21.4429
10/14/2014,Venta,21.4515
10/15/2014,Venta,21.4546
10/16/2014,Venta,21.4593
10/17/2014,Venta,21.4618
10/20/2014,Venta,21.4645
10/21/2014,Venta,21.4656
10/22/2014,Venta,21.4638
10/23/2014,Venta,21.4621
10/24/2014,Venta,21.4603
10/27/2014,Venta,21.4566
10/28/2014,Venta,21.4532
11/3/2014,Venta,21.4514
11/4/2014,Venta,21.4501
11/5/2014,Venta,21.4478
11/6/2014,Venta,21.4504
11/7/2014,Venta,21.4539
11/10/2014,Venta,21.4590
11/11/2014,Venta,21.4631
11/12/2014,Venta,21.4683
11/13/2014,Venta,21.4833
11/14/2014,Venta,21.4978
11/17/2014,Venta,21.5089
11/18/2014,Venta,21.5186
11/19/2014,Venta,21.5291
11/20/2014,Venta,21.5428
11/21/2014,Venta,21.5557
11/24/2014,Venta,21.5592
11/25/2014,Venta,21.5623
11/26/2014,Venta,21.5647
11/27/2014,Venta,21.5703
11/28/2014,Venta,21.5750
12/1/2014,Venta,21.5770
12/2/2014,Venta,21.5781
12/3/2014,Venta,21.5805
12/4/2014,Venta,21.5868
12/5/2014,Venta,21.5928
12/8/2014,Venta,21.5965
12/9/2014,Venta,21.6022
12/10/2014,Venta,21.6069
12/11/2014,Venta,21.6163
12/12/2014,Venta,21.6250
12/15/2014,Venta,21.6296
12/16/2014,Venta,21.6342
12/17/2014,Venta,21.6389
12/18/2014,Venta,21.6453
12/19/2014,Venta,21.6519
12/22/2014,Venta,21.6543
12/23/2014,Venta,21.6558
12/24/2014,Venta,21.6578
12/26/2014,Venta,21.6609
12/29/2014,Venta,21.6616
12/30/2014,Venta,21.6623
12/31/2014,Venta,21.6630
1/2/2015,Venta,21.6630
1/5/2015,Venta,21.6629
1/6/2015,Venta,21.6718
1/7/2015,Venta,21.6807
1/8/2015,Venta,21.6898
1/9/2015,Venta,21.6987
1/12/2015,Venta,21.7078
1/13/2015,Venta,21.7240
1/14/2015,Venta,21.7402
1/15/2015,Venta,21.7474
1/16/2015,Venta,21.7545
1/19/2015,Venta,21.7618
1/20/2015,Venta,21.7775
1/21/2015,Venta,21.7932
1/22/2015,Venta,21.8018
1/23/2015,Venta,21.8103
1/26/2015,Venta,21.8189
1/27/2015,Venta,21.8339
1/28/2015,Venta,21.8489
1/29/2015,Venta,21.8553
1/30/2015,Venta,21.8617
2/2/2015,Venta,21.8681
2/3/2015,Venta,21.8798
2/4/2015,Venta,21.8915
2/5/2015,Venta,21.8968
2/6/2015,Venta,21.9019
2/9/2015,Venta,21.9073
2/10/2015,Venta,21.9167
2/11/2015,Venta,21.9259
2/12/2015,Venta,21.9299
2/13/2015,Venta,21.9342
2/16/2015,Venta,21.9382
2/17/2015,Venta,21.9436
2/18/2015,Venta,21.9490
2/19/2015,Venta,21.9503
2/20/2015,Venta,21.9517
2/23/2015,Venta,21.9530
2/24/2015,Venta,21.9542
2/25/2015,Venta,21.9554
2/26/2015,Venta,21.9553
2/27/2015,Venta,21.9551
3/2/2015,Venta,21.9550
3/3/2015,Venta,21.9549
3/4/2015,Venta,21.9548
3/5/2015,Venta,21.9548
3/6/2015,Venta,21.9549
3/9/2015,Venta,21.9549
3/10/2015,Venta,21.9597
3/11/2015,Venta,21.9648
3/12/2015,Venta,21.9696
3/13/2015,Venta,21.9745
3/16/2015,Venta,21.9793
3/17/2015,Venta,21.9901
3/18/2015,Venta,22.0008
3/19/2015,Venta,22.0068
3/20/2015,Venta,22.0125
3/23/2015,Venta,22.0185
3/24/2015,Venta,22.0296
3/25/2015,Venta,22.0407
3/26/2015,Venta,22.0460
3/27/2015,Venta,22.0512
4/6/2015,Venta,22.0565
4/7/2015,Venta,22.0644
4/8/2015,Venta,22.0723
4/9/2015,Venta,22.0751
4/10/2015,Venta,22.0779
4/13/2015,Venta,22.0806
4/14/2015,Venta,22.0822
4/15/2015,Venta,22.0838
4/16/2015,Venta,22.0827
4/17/2015,Venta,22.0816
4/21/2015,Venta,22.0805
4/22/2015,Venta,22.0905
4/23/2015,Venta,22.1003
4/24/2015,Venta,22.1113
4/27/2015,Venta,22.1223
4/28/2015,Venta,22.1333
4/29/2015,Venta,22.1427
4/30/2015,Venta,22.1521
5/4/2015,Venta,22.1506
5/5/2015,Venta,22.1490
5/6/2015,Venta,22.1475
5/7/2015,Venta,22.1414
5/8/2015,Venta,22.1355
5/11/2015,Venta,22.1311
5/12/2015,Venta,22.1268
5/13/2015,Venta,22.1224
5/14/2015,Venta,22.1095
5/15/2015,Venta,22.0966
5/18/2015,Venta,22.0880
5/19/2015,Venta,22.0796
5/20/2015,Venta,22.0710
5/21/2015,Venta,22.0584
5/22/2015,Venta,22.0458
5/25/2015,Venta,22.0417
5/26/2015,Venta,22.0376
5/27/2015,Venta,22.0335
5/28/2015,Venta,22.0315
5/29/2015,Venta,22.0295
6/1/2015,Venta,22.0316
6/2/2015,Venta,22.0337
6/3/2015,Venta,22.0359
6/4/2015,Venta,22.0500
6/5/2015,Venta,22.0642
6/8/2015,Venta,22.0764
6/9/2015,Venta,22.0884
6/10/2015,Venta,22.1005
6/11/2015,Venta,22.1084
6/12/2015,Venta,22.1162
6/15/2015,Venta,22.1119
6/16/2015,Venta,22.1078
6/17/2015,Venta,22.1034
6/18/2015,Venta,22.0961
6/19/2015,Venta,22.0887
6/22/2015,Venta,22.0855
6/23/2015,Venta,22.0825
6/24/2015,Venta,22.0794
6/25/2015,Venta,22.0726
6/26/2015,Venta,22.0659
6/29/2015,Venta,22.0622
6/30/2015,Venta,22.0585
7/1/2015,Venta,22.0548
7/2/2015,Venta,22.0527
7/3/2015,Venta,22.0505
7/6/2015,Venta,22.0520
7/7/2015,Venta,22.0535
7/8/2015,Venta,22.0550
7/9/2015,Venta,22.0565
7/10/2015,Venta,22.0580
7/13/2015,Venta,22.0580
7/14/2015,Venta,22.0580
7/15/2015,Venta,22.0580
7/16/2015,Venta,22.0614
7/17/2015,Venta,22.0648
7/20/2015,Venta,22.0682
7/21/2015,Venta,22.0716
7/22/2015,Venta,22.0750
7/23/2015,Venta,22.0834
7/24/2015,Venta,22.0918
7/27/2015,Venta,22.0968
7/28/2015,Venta,22.1018
7/29/2015,Venta,22.1069
7/30/2015,Venta,22.1156
7/31/2015,Venta,22.1245
8/3/2015,Venta,22.1284
8/4/2015,Venta,22.1323
8/5/2015,Venta,22.1362
8/6/2015,Venta,22.1379
8/7/2015,Venta,22.1395
8/10/2015,Venta,22.1373
8/11/2015,Venta,22.1351
8/12/2015,Venta,22.1329
8/13/2015,Venta,22.1338
8/14/2015,Venta,22.1347
8/17/2015,Venta,22.1379
8/18/2015,Venta,22.1411
8/19/2015,Venta,22.1442
8/20/2015,Venta,22.1435
8/21/2015,Venta,22.1428
8/24/2015,Venta,22.1390
8/25/2015,Venta,22.1352
8/26/2015,Venta,22.1313
8/27/2015,Venta,22.1256
8/28/2015,Venta,22.1200
8/31/2015,Venta,22.1182
9/1/2015,Venta,22.1162
9/2/2015,Venta,22.1143
9/3/2015,Venta,22.1025
9/4/2015,Venta,22.0907
9/7/2015,Venta,22.0806
9/8/2015,Venta,22.0706
9/9/2015,Venta,22.0606
9/10/2015,Venta,22.0603
9/11/2015,Venta,22.0601
9/14/2015,Venta,22.0700
9/16/2015,Venta,22.0798
9/17/2015,Venta,22.0897
9/18/2015,Venta,22.1033
9/21/2015,Venta,22.1171
9/22/2015,Venta,22.1211
9/23/2015,Venta,22.1250
9/24/2015,Venta,22.1290
9/25/2015,Venta,22.1329
9/28/2015,Venta,22.1369
9/29/2015,Venta,22.1369
9/30/2015,Venta,22.1369
10/1/2015,Venta,22.1369
10/2/2015,Venta,22.1451
10/5/2015,Venta,22.1535
10/6/2015,Venta,22.1619
10/12/2015,Venta,22.1703
10/13/2015,Venta,22.1787
10/14/2015,Venta,22.1891
10/15/2015,Venta,22.1997
10/16/2015,Venta,22.2019
10/19/2015,Venta,22.2040
10/20/2015,Venta,22.2063
10/21/2015,Venta,22.2085
10/22/2015,Venta,22.2107
10/23/2015,Venta,22.2107
10/26/2015,Venta,22.2107
10/27/2015,Venta,22.2107
10/28/2015,Venta,22.2160
10/29/2015,Venta,22.2216
10/30/2015,Venta,22.2269
11/2/2015,Venta,22.2323
11/3/2015,Venta,22.2377
11/4/2015,Venta,22.2473
11/5/2015,Venta,22.2569
11/6/2015,Venta,22.2611
11/9/2015,Venta,22.2654
11/10/2015,Venta,22.2696
11/11/2015,Venta,22.2780
11/12/2015,Venta,22.2865
11/13/2015,Venta,22.2910
11/16/2015,Venta,22.2952
11/17/2015,Venta,22.2996
11/18/2015,Venta,22.3102
11/19/2015,Venta,22.3208
11/20/2015,Venta,22.3269
11/23/2015,Venta,22.3332
11/24/2015,Venta,22.3394
11/25/2015,Venta,22.3507
11/26/2015,Venta,22.3618
11/27/2015,Venta,22.3667
11/30/2015,Venta,22.3717
12/1/2015,Venta,22.3765
12/2/2015,Venta,22.3853
12/3/2015,Venta,22.3941
12/4/2015,Venta,22.3978
12/7/2015,Venta,22.4016
12/8/2015,Venta,22.4053
12/9/2015,Venta,22.4136
12/10/2015,Venta,22.4218
12/11/2015,Venta,22.4261
12/14/2015,Venta,22.4303
12/15/2015,Venta,22.4348
12/16/2015,Venta,22.4454
12/17/2015,Venta,22.4560
12/18/2015,Venta,22.4623
12/21/2015,Venta,22.4686
12/22/2015,Venta,22.4749
12/23/2015,Venta,22.4861
12/24/2015,Venta,22.4973
12/28/2015,Venta,22.5022
12/29/2015,Venta,22.5073
12/30/2015,Venta,22.5122
12/31/2015,Venta,22.5242
1/4/2016,Venta,22.5242
1/5/2016,Venta,22.5361
1/6/2016,Venta,22.5429
1/7/2016,Venta,22.5499
1/8/2016,Venta,22.5568
1/11/2016,Venta,22.5684
1/12/2016,Venta,22.5799
1/13/2016,Venta,22.5845
1/14/2016,Venta,22.5889
1/15/2016,Venta,22.5935
1/18/2016,Venta,22.6093
1/19/2016,Venta,22.6251
1/20/2016,Venta,22.6363
1/21/2016,Venta,22.6475
1/22/2016,Venta,22.6587
1/25/2016,Venta,22.6728
1/26/2016,Venta,22.6870
1/27/2016,Venta,22.6899
1/28/2016,Venta,22.6928
1/29/2016,Venta,22.6958
2/1/2016,Venta,22.7056
2/2/2016,Venta,22.7154
2/3/2016,Venta,22.7224
2/4/2016,Venta,22.7293
2/5/2016,Venta,22.7361
2/8/2016,Venta,22.7430
2/9/2016,Venta,22.7499
2/10/2016,Venta,22.7499
2/11/2016,Venta,22.7499
2/12/2016,Venta,22.7499
2/15/2016,Venta,22.7499
2/16/2016,Venta,22.7499
2/17/2016,Venta,22.7499
2/18/2016,Venta,22.7499
2/19/2016,Venta,22.7499
2/22/2016,Venta,22.7527
2/23/2016,Venta,22.7553
2/24/2016,Venta,22.7581
2/25/2016,Venta,22.7608
2/26/2016,Venta,22.7635
2/29/2016,Venta,22.7662
3/1/2016,Venta,22.7690
3/2/2016,Venta,22.7690
3/3/2016,Venta,22.7690
3/4/2016,Venta,22.7690
3/7/2016,Venta,22.7726
3/8/2016,Venta,22.7761
3/9/2016,Venta,22.7799
3/10/2016,Venta,22.7835
3/11/2016,Venta,22.7871
3/14/2016,Venta,22.7907
3/15/2016,Venta,22.7944
3/16/2016,Venta,22.7944
3/17/2016,Venta,22.7944
3/18/2016,Venta,22.7944
3/28/2016,Venta,22.7944
3/29/2016,Venta,22.7944
3/30/2016,Venta,22.7944
3/31/2016,Venta,22.7944
4/1/2016,Venta,22.7944
4/4/2016,Venta,22.7896
4/5/2016,Venta,22.7848
4/6/2016,Venta,22.7801
4/7/2016,Venta,22.7751
4/8/2016,Venta,22.7704
4/11/2016,Venta,22.7581
4/12/2016,Venta,22.7456
4/13/2016,Venta,22.7382
4/14/2016,Venta,22.7306
4/15/2016,Venta,22.7231
4/19/2016,Venta,22.7201
4/20/2016,Venta,22.7173
4/21/2016,Venta,22.7219
4/22/2016,Venta,22.7266
4/25/2016,Venta,22.7312
4/26/2016,Venta,22.7361
